青岛_20240225_C1669	C1669	青岛	长安	20.2	2024/2/25	陈静	pending
苏州_20240415_C1670	C1670	苏州	长城	10.8	2024/4/15	郑静	pending
成都_20241003_C1671	C1671	成都	五菱	6.4	2024/10/3	林宁	sold
长沙_20240916_C1672	C1672	长沙	五菱	11.3	2024/9/16	张涛	sold
广州_20240127_C1673	C1673	广州	比亚迪	31.4	2024/1/27	吴颖	pending
天津_20240704_C1674	C1674	天津	比亚迪	29.6	2024/7/4	吴杰	sold
天津_20240114_C1675	C1675	天津	理想	45.2	2024/1/14	唐涛	sold
深圳_20240713_C1676	C1676	深圳	本田	14	2024/7/13	周静	pending
上海_20240727_C1677	C1677	上海	大众	17.4	2024/7/27	杨宁	pending
昆明_20240727_C1678	C1678	昆明	本田	23.7	2024/7/27	孙颖	sold
苏州_20240808_C1679	C1679	苏州	比亚迪	25.3	2024/8/8	陈敏	sold
沈阳_20240326_C1680	C1680	沈阳	大众	13.8	2024/3/26	刘鹏	sold
成都_20240203_C1681	C1681	成都	蔚来	48.4	2024/2/3	沈敏	sold
长沙_20240723_C1682	C1682	长沙	长城	18.9	2024/7/23	周军	sold
西安_20241028_C1683	C1683	西安	吉利	19.3	2024/10/28	刘宁	sold
重庆_20240612_C1684	C1684	重庆	奥迪	54	2024/6/12	林芳	sold
杭州_20240728_C1685	C1685	杭州	蔚来	37.9	2024/7/28	李杰	pending
南京_20240131_C1686	C1686	南京	五菱	11.9	2024/1/31	王杰	sold
南京_20240730_C1687	C1687	南京	大众	29.4	2024/7/30	孙丽	sold
青岛_20240227_C1688	C1688	青岛	大众	27.3	2024/2/27	李伟	pending
重庆_20240129_C1689	C1689	重庆	大众	10.9	2024/1/29	李娜	pending
深圳_20240124_C1690	C1690	深圳	宝马	36.5	2024/1/24	吴洋	pending
沈阳_20240309_C1691	C1691	沈阳	特斯拉	34.9	2024/3/9	吴强	sold
杭州_20241214_C1692	C1692	杭州	长城	13.9	2024/12/14	李伟	sold
苏州_20240818_C1693	C1693	苏州	长安	9.3	2024/8/18	刘鹏	pending
北京_20241129_C1694	C1694	北京	特斯拉	37.8	2024/11/29	郭杰	sold
武汉_20240215_C1695	C1695	武汉	大众	24.3	2024/2/15	杨强	pending
重庆_20241118_C1696	C1696	重庆	长城	18.6	2024/11/18	吴涛	sold
青岛_20240912_C1697	C1697	青岛	奔驰	65	2024/9/12	王涛	sold
杭州_20240806_C1698	C1698	杭州	丰田	33.8	2024/8/6	孙超	sold
杭州_20241027_C1699	C1699	杭州	奥迪	36.1	2024/10/27	孙杰	sold
苏州_20240418_C1700	C1700	苏州	长城	22.9	2024/4/18	李娜	pending
成都_20241120_C1701	C1701	成都	比亚迪	28.6	2024/11/20	郭超	sold
重庆_20240525_C1702	C1702	重庆	小鹏	29.8	2024/5/25	吴娜	sold
深圳_20240316_C1703	C1703	深圳	比亚迪	25.5	2024/3/16	陈娜	pending
宁波_20240318_C1704	C1704	宁波	长安	17.1	2024/3/18	杨丽	sold
长沙_20240903_C1705	C1705	长沙	本田	25.7	2024/9/3	林丽	sold
重庆_20241123_C1706	C1706	重庆	宝马	53.4	2024/11/23	林洋	pending
长沙_20241029_C1707	C1707	长沙	奥迪	33	2024/10/29	吴敏	pending
北京_20241025_C1708	C1708	北京	本田	20.1	2024/10/25	吴洋	sold
沈阳_20241119_C1709	C1709	沈阳	奔驰	66.6	2024/11/19	吴芳	sold
天津_20240524_C1710	C1710	天津	本田	11.8	2024/5/24	李强	sold
长沙_20240902_C1711	C1711	长沙	吉利	8.4	2024/9/2	唐军	sold
重庆_20240930_C1712	C1712	重庆	大众	18.5	2024/9/30	郭军	pending
重庆_20240623_C1713	C1713	重庆	奔驰	88.6	2024/6/23	杨超	sold
武汉_20240915_C1714	C1714	武汉	特斯拉	37.4	2024/9/15	陈强	sold
天津_20240818_C1715	C1715	天津	本田	27.9	2024/8/18	刘颖	sold
西安_20240212_C1716	C1716	西安	小鹏	32.8	2024/2/12	陈涛	sold
青岛_20241013_C1717	C1717	青岛	蔚来	37.3	2024/10/13	张丽	sold
杭州_20240105_C1718	C1718	杭州	理想	35.9	2024/1/5	郑宁	sold
广州_20240308_C1719	C1719	广州	比亚迪	19.5	2024/3/8	唐丽	sold
重庆_20240216_C1720	C1720	重庆	丰田	30.1	2024/2/16	杨杰	sold
长沙_20241006_C1721	C1721	长沙	长城	24	2024/10/6	杨娜	sold
郑州_20240407_C1722	C1722	郑州	长安	20.7	2024/4/7	周军	pending
昆明_20240217_C1723	C1723	昆明	奔驰	35.4	2024/2/17	张芳	sold
重庆_20240806_C1724	C1724	重庆	本田	12	2024/8/6	赵杰	sold
青岛_20240618_C1725	C1725	青岛	五菱	9.6	2024/6/18	林芳	sold
青岛_20241214_C1726	C1726	青岛	理想	46.8	2024/12/14	沈军	sold
北京_20240112_C1727	C1727	北京	奔驰	58.5	2024/1/12	唐颖	sold
昆明_20240421_C1728	C1728	昆明	五菱	11.2	2024/4/21	李洋	sold
昆明_20240612_C1729	C1729	昆明	理想	31.4	2024/6/12	孙超	sold
成都_20240529_C1730	C1730	成都	理想	48.8	2024/5/29	赵娜	pending
武汉_20240510_C1731	C1731	武汉	五菱	5.1	2024/5/10	孙鹏	sold
北京_20240802_C1732	C1732	北京	吉利	18.9	2024/8/2	吴洋	sold
苏州_20240527_C1733	C1733	苏州	理想	39.7	2024/5/27	郑敏	sold
杭州_20240914_C1734	C1734	杭州	长安	11.3	2024/9/14	周鹏	pending
深圳_20240222_C1735	C1735	深圳	宝马	74	2024/2/22	杨宁	sold
北京_20241218_C1736	C1736	北京	大众	25.3	2024/12/18	刘静	sold
宁波_20240507_C1737	C1737	宁波	蔚来	49.8	2024/5/7	周宁	sold
长沙_20240129_C1738	C1738	长沙	奔驰	76.8	2024/1/29	沈敏	pending
深圳_20240505_C1739	C1739	深圳	奔驰	67.4	2024/5/5	王杰	pending
北京_20241230_C1740	C1740	北京	吉利	20.7	2024/12/30	唐敏	pending
成都_20240704_C1741	C1741	成都	小鹏	19.7	2024/7/4	吴鹏	sold
武汉_20240913_C1742	C1742	武汉	宝马	88.4	2024/9/13	孙涛	pending
上海_20240320_C1743	C1743	上海	本田	17.4	2024/3/20	孙洋	pending
长沙_20240618_C1744	C1744	长沙	蔚来	44.7	2024/6/18	唐娜	pending
宁波_20240609_C1745	C1745	宁波	蔚来	30	2024/6/9	杨涛	sold
西安_20241215_C1746	C1746	西安	比亚迪	12.7	2024/12/15	林超	pending
深圳_20240629_C1747	C1747	深圳	宝马	49.8	2024/6/29	郑伟	sold
重庆_20240531_C1748	C1748	重庆	奔驰	44.2	2024/5/31	唐杰	sold
杭州_20241008_C1749	C1749	杭州	奔驰	101.7	2024/10/8	杨超	pending
苏州_20240614_C1750	C1750	苏州	奥迪	35.6	2024/6/14	陈宁	sold
苏州_20240503_C1751	C1751	苏州	理想	40	2024/5/3	陈强	sold
深圳_20240925_C1752	C1752	深圳	长城	15.9	2024/9/25	孙超	sold
苏州_20241126_C1753	C1753	苏州	丰田	29.4	2024/11/26	陈敏	sold
广州_20241016_C1754	C1754	广州	宝马	50.2	2024/10/16	吴宁	sold
青岛_20240701_C1755	C1755	青岛	特斯拉	50.4	2024/7/1	陈涛	pending
深圳_20241101_C1756	C1756	深圳	特斯拉	40.6	2024/11/1	郑宁	pending
上海_20240703_C1757	C1757	上海	宝马	54.8	2024/7/3	李颖	sold
郑州_20240810_C1758	C1758	郑州	吉利	20.4	2024/8/10	郑鹏	pending
广州_20240919_C1759	C1759	广州	比亚迪	25.8	2024/9/19	刘杰	sold
广州_20240824_C1760	C1760	广州	蔚来	51.3	2024/8/24	杨敏	pending
宁波_20240304_C1761	C1761	宁波	本田	15.2	2024/3/4	赵杰	pending
深圳_20240816_C1762	C1762	深圳	奥迪	31.8	2024/8/16	刘强	pending
长沙_20241101_C1763	C1763	长沙	宝马	38.6	2024/11/1	陈洋	pending
郑州_20240616_C1764	C1764	郑州	本田	29.5	2024/6/16	刘芳	pending
北京_20240818_C1765	C1765	北京	长城	10.5	2024/8/18	郑敏	sold
广州_20241023_C1766	C1766	广州	理想	36.3	2024/10/23	陈强	pending
成都_20240913_C1767	C1767	成都	蔚来	35.7	2024/9/13	林颖	sold
长沙_20240318_C1768	C1768	长沙	宝马	37.1	2024/3/18	唐超	sold
昆明_20240704_C1769	C1769	昆明	丰田	25.5	2024/7/4	林宁	pending
沈阳_20241020_C1770	C1770	沈阳	本田	22.8	2024/10/20	唐超	sold
重庆_20240804_C1771	C1771	重庆	本田	22	2024/8/4	赵鹏	sold
南京_20240906_C1772	C1772	南京	长城	15.1	2024/9/6	孙静	sold
成都_20240611_C1773	C1773	成都	奥迪	61.5	2024/6/11	唐军	sold
长沙_20240430_C1774	C1774	长沙	丰田	15.1	2024/4/30	赵敏	pending
北京_20240109_C1775	C1775	北京	奥迪	27.5	2024/1/9	郑颖	sold
深圳_20240313_C1776	C1776	深圳	本田	18.3	2024/3/13	赵敏	pending
上海_20241208_C1777	C1777	上海	理想	38.5	2024/12/8	郭洋	sold
宁波_20240324_C1778	C1778	宁波	五菱	10.8	2024/3/24	刘敏	sold
郑州_20240716_C1779	C1779	郑州	奥迪	59.2	2024/7/16	陈涛	sold
北京_20241116_C1780	C1780	北京	宝马	63.2	2024/11/16	赵颖	sold
郑州_20240825_C1781	C1781	郑州	蔚来	31.5	2024/8/25	林娜	sold
昆明_20240602_C1782	C1782	昆明	蔚来	43.3	2024/6/2	王静	pending
重庆_20240602_C1783	C1783	重庆	本田	25.7	2024/6/2	王芳	sold
广州_20240723_C1784	C1784	广州	奥迪	57	2024/7/23	孙洋	sold
苏州_20240304_C1785	C1785	苏州	奔驰	34.7	2024/3/4	沈娜	pending
重庆_20241022_C1786	C1786	重庆	宝马	33.5	2024/10/22	孙涛	sold
成都_20240217_C1787	C1787	成都	长安	14.6	2024/2/17	陈丽	sold
苏州_20240410_C1788	C1788	苏州	蔚来	50.2	2024/4/10	孙杰	sold
上海_20240413_C1789	C1789	上海	比亚迪	11.2	2024/4/13	李芳	sold
沈阳_20240531_C1790	C1790	沈阳	蔚来	40.6	2024/5/31	刘敏	sold
重庆_20240905_C1791	C1791	重庆	蔚来	42	2024/9/5	郑鹏	sold
青岛_20240804_C1792	C1792	青岛	奥迪	58.7	2024/8/4	唐颖	sold
长沙_20240804_C1793	C1793	长沙	吉利	13	2024/8/4	陈军	sold
长沙_20240121_C1794	C1794	长沙	特斯拉	42	2024/1/21	王娜	sold
深圳_20240301_C1795	C1795	深圳	丰田	13.5	2024/3/1	郑芳	sold
武汉_20241217_C1796	C1796	武汉	蔚来	41.7	2024/12/17	吴强	pending
天津_20241108_C1797	C1797	天津	特斯拉	28.3	2024/11/8	郑敏	sold
南京_20240208_C1798	C1798	南京	吉利	9.3	2024/2/8	王军	sold
武汉_20240523_C1799	C1799	武汉	理想	34.9	2024/5/23	沈颖	sold
成都_20240528_C1800	C1800	成都	丰田	22.6	2024/5/28	林丽	sold
天津_20240620_C1801	C1801	天津	本田	18.6	2024/6/20	周鹏	sold
深圳_20241018_C1802	C1802	深圳	理想	35.8	2024/10/18	孙芳	sold
昆明_20241219_C1803	C1803	昆明	小鹏	35.6	2024/12/19	吴敏	pending
长沙_20241005_C1804	C1804	长沙	奥迪	69.4	2024/10/5	周涛	sold
西安_20240520_C1805	C1805	西安	本田	32.6	2024/5/20	孙鹏	pending
宁波_20240106_C1806	C1806	宁波	特斯拉	45.9	2024/1/6	吴洋	pending
杭州_20241023_C1807	C1807	杭州	宝马	32.9	2024/10/23	林杰	sold
重庆_20240209_C1808	C1808	重庆	宝马	52	2024/2/9	周洋	sold
武汉_20241008_C1809	C1809	武汉	吉利	18.4	2024/10/8	周宁	sold
北京_20241016_C1810	C1810	北京	奥迪	51.4	2024/10/16	郭鹏	pending
沈阳_20240809_C1811	C1811	沈阳	长安	17.6	2024/8/9	张静	pending
郑州_20241127_C1812	C1812	郑州	长安	11.4	2024/11/27	周丽	sold
南京_20240918_C1813	C1813	南京	本田	14.1	2024/9/18	赵伟	pending
宁波_20240916_C1814	C1814	宁波	大众	13.6	2024/9/16	郭丽	sold
广州_20240210_C1815	C1815	广州	长安	8.4	2024/2/10	李超	sold
北京_20241229_C1816	C1816	北京	理想	48.5	2024/12/29	李军	pending
长沙_20240803_C1817	C1817	长沙	小鹏	39.1	2024/8/3	杨洋	sold
武汉_20240320_C1818	C1818	武汉	吉利	10.7	2024/3/20	杨丽	sold
长沙_20241009_C1819	C1819	长沙	吉利	8.7	2024/10/9	郭静	sold
宁波_20240917_C1820	C1820	宁波	宝马	58.9	2024/9/17	王强	sold
沈阳_20240905_C1821	C1821	沈阳	大众	31.6	2024/9/5	陈洋	pending
北京_20240919_C1822	C1822	北京	奔驰	58.4	2024/9/19	周洋	sold
重庆_20240710_C1823	C1823	重庆	五菱	10.7	2024/7/10	杨静	pending
长沙_20241008_C1824	C1824	长沙	五菱	7.4	2024/10/8	李鹏	sold
苏州_20240618_C1825	C1825	苏州	蔚来	46.9	2024/6/18	吴静	sold
广州_20240624_C1826	C1826	广州	五菱	9.4	2024/6/24	王娜	sold
苏州_20240913_C1827	C1827	苏州	长城	23.6	2024/9/13	张洋	pending
广州_20241029_C1828	C1828	广州	奔驰	72	2024/10/29	陈伟	sold
深圳_20240515_C1829	C1829	深圳	大众	17.5	2024/5/15	杨芳	sold
青岛_20240707_C1830	C1830	青岛	宝马	45.6	2024/7/7	杨杰	sold
南京_20241006_C1831	C1831	南京	奥迪	40.6	2024/10/6	李杰	sold
武汉_20240421_C1832	C1832	武汉	五菱	11.4	2024/4/21	杨鹏	sold
西安_20240701_C1833	C1833	西安	长安	18.5	2024/7/1	张娜	pending
苏州_20241004_C1834	C1834	苏州	五菱	4.5	2024/10/4	李洋	sold
天津_20240901_C1835	C1835	天津	蔚来	40.7	2024/9/1	张娜	sold
武汉_20240523_C1836	C1836	武汉	蔚来	62.8	2024/5/23	唐军	pending
昆明_20241209_C1837	C1837	昆明	宝马	31.6	2024/12/9	陈军	sold
昆明_20241124_C1838	C1838	昆明	吉利	21.4	2024/11/24	沈静	pending
天津_20240901_C1839	C1839	天津	理想	39.2	2024/9/1	吴敏	sold
沈阳_20240426_C1840	C1840	沈阳	五菱	11.5	2024/4/26	王超	sold
青岛_20240311_C1841	C1841	青岛	理想	29.4	2024/3/11	刘涛	sold
成都_20241227_C1842	C1842	成都	比亚迪	16.8	2024/12/27	林洋	sold
武汉_20240830_C1843	C1843	武汉	特斯拉	37.5	2024/8/30	王强	sold
北京_20240330_C1844	C1844	北京	宝马	46.6	2024/3/30	吴洋	sold
南京_20241225_C1845	C1845	南京	蔚来	37.1	2024/12/25	陈丽	sold
重庆_20241019_C1846	C1846	重庆	蔚来	38.8	2024/10/19	郑洋	sold
成都_20240704_C1847	C1847	成都	小鹏	15.7	2024/7/4	王军	sold
武汉_20240816_C1848	C1848	武汉	奔驰	47.9	2024/8/16	周敏	sold
重庆_20240712_C1849	C1849	重庆	丰田	41.4	2024/7/12	刘丽	pending
郑州_20240721_C1850	C1850	郑州	丰田	29.5	2024/7/21	郑宁	pending
杭州_20240408_C1851	C1851	杭州	大众	19.1	2024/4/8	沈芳	sold
北京_20240723_C1852	C1852	北京	理想	38.9	2024/7/23	王鹏	pending
青岛_20240515_C1853	C1853	青岛	奔驰	59.1	2024/5/15	李涛	sold
苏州_20240825_C1854	C1854	苏州	五菱	11.6	2024/8/25	杨静	pending
深圳_20240404_C1855	C1855	深圳	五菱	11.6	2024/4/4	孙伟	sold
沈阳_20241123_C1856	C1856	沈阳	长城	23.9	2024/11/23	陈涛	sold
成都_20240727_C1857	C1857	成都	五菱	13.1	2024/7/27	吴杰	pending
苏州_20240720_C1858	C1858	苏州	奔驰	102.7	2024/7/20	唐伟	pending
长沙_20240420_C1859	C1859	长沙	特斯拉	43.6	2024/4/20	王军	sold
武汉_20240709_C1860	C1860	武汉	丰田	30	2024/7/9	杨丽	pending
昆明_20240406_C1861	C1861	昆明	长城	17.6	2024/4/6	郑鹏	sold
南京_20240425_C1862	C1862	南京	奥迪	25.2	2024/4/25	刘颖	sold
杭州_20240117_C1863	C1863	杭州	宝马	47	2024/1/17	吴鹏	sold
深圳_20240320_C1864	C1864	深圳	特斯拉	28.9	2024/3/20	杨娜	pending
广州_20240516_C1865	C1865	广州	奥迪	63.4	2024/5/16	王芳	pending
昆明_20240113_C1866	C1866	昆明	大众	29.1	2024/1/13	王鹏	sold
郑州_20240720_C1867	C1867	郑州	长安	13.7	2024/7/20	沈芳	sold
南京_20240724_C1868	C1868	南京	比亚迪	19.2	2024/7/24	郭涛	pending
郑州_20240227_C1869	C1869	郑州	长安	7.6	2024/2/27	唐静	sold
西安_20240614_C1870	C1870	西安	本田	13.2	2024/6/14	李杰	pending
深圳_20241228_C1871	C1871	深圳	大众	26.3	2024/12/28	沈鹏	sold
南京_20241007_C1872	C1872	南京	长城	24.5	2024/10/7	郭伟	sold
青岛_20241021_C1873	C1873	青岛	丰田	19.8	2024/10/21	吴伟	pending
成都_20240725_C1874	C1874	成都	本田	17.9	2024/7/25	赵洋	sold
武汉_20240624_C1875	C1875	武汉	大众	27.9	2024/6/24	周宁	pending
宁波_20240815_C1876	C1876	宁波	特斯拉	51.5	2024/8/15	郑涛	pending
苏州_20241008_C1877	C1877	苏州	大众	23.7	2024/10/8	周宁	sold
青岛_20240528_C1878	C1878	青岛	蔚来	50	2024/5/28	沈芳	pending
南京_20240730_C1879	C1879	南京	蔚来	39	2024/7/30	唐鹏	sold
昆明_20240929_C1880	C1880	昆明	宝马	61.6	2024/9/29	杨宁	pending
深圳_20241019_C1881	C1881	深圳	宝马	71.2	2024/10/19	周静	sold
北京_20240115_C1882	C1882	北京	长城	16.4	2024/1/15	王丽	sold
昆明_20240721_C1883	C1883	昆明	奥迪	60.2	2024/7/21	吴杰	sold
成都_20240705_C1884	C1884	成都	奥迪	45.2	2024/7/5	赵敏	sold
武汉_20240427_C1885	C1885	武汉	蔚来	50.9	2024/4/27	沈娜	sold
广州_20241024_C1886	C1886	广州	理想	28.5	2024/10/24	李伟	sold
长沙_20240314_C1887	C1887	长沙	本田	18.7	2024/3/14	唐强	pending
宁波_20240420_C1888	C1888	宁波	大众	23.4	2024/4/20	唐娜	sold
上海_20240820_C1889	C1889	上海	宝马	68.5	2024/8/20	吴敏	sold
上海_20240515_C1890	C1890	上海	奥迪	54	2024/5/15	郭颖	sold
昆明_20240101_C1891	C1891	昆明	长城	22.9	2024/1/1	沈伟	pending
武汉_20240717_C1892	C1892	武汉	比亚迪	25.6	2024/7/17	赵宁	sold
北京_20241012_C1893	C1893	北京	理想	41	2024/10/12	郑鹏	sold
广州_20240907_C1894	C1894	广州	大众	19.9	2024/9/7	赵洋	sold
长沙_20240614_C1895	C1895	长沙	大众	11	2024/6/14	孙超	sold
长沙_20240321_C1896	C1896	长沙	比亚迪	17	2024/3/21	王颖	pending
武汉_20241117_C1897	C1897	武汉	丰田	26.2	2024/11/17	刘强	sold
北京_20240505_C1898	C1898	北京	理想	37.6	2024/5/5	吴敏	sold
宁波_20240323_C1899	C1899	宁波	长城	11.7	2024/3/23	赵芳	sold
昆明_20241229_C1900	C1900	昆明	丰田	16	2024/12/29	吴超	sold
杭州_20241206_C1901	C1901	杭州	大众	18.5	2024/12/6	林强	sold
成都_20240219_C1902	C1902	成都	理想	46.8	2024/2/19	陈颖	sold
长沙_20241017_C1903	C1903	长沙	理想	39.5	2024/10/17	林强	sold
长沙_20240824_C1904	C1904	长沙	五菱	7.7	2024/8/24	唐伟	sold
武汉_20240929_C1905	C1905	武汉	理想	42.2	2024/9/29	孙敏	sold
沈阳_20241120_C1906	C1906	沈阳	长安	12.1	2024/11/20	孙静	sold
长沙_20240217_C1907	C1907	长沙	理想	30.4	2024/2/17	吴鹏	sold
上海_20240305_C1908	C1908	上海	小鹏	39.3	2024/3/5	张超	sold
青岛_20241016_C1909	C1909	青岛	奔驰	36.4	2024/10/16	孙超	sold
西安_20241119_C1910	C1910	西安	比亚迪	24.2	2024/11/19	林敏	sold
青岛_20241007_C1911	C1911	青岛	长城	18.3	2024/10/7	周超	pending
杭州_20241217_C1912	C1912	杭州	奥迪	39.3	2024/12/17	周敏	pending
上海_20240812_C1913	C1913	上海	丰田	28.9	2024/8/12	陈静	sold
郑州_20240710_C1914	C1914	郑州	蔚来	38.6	2024/7/10	李超	pending
西安_20240819_C1915	C1915	西安	吉利	19.1	2024/8/19	陈敏	sold
沈阳_20240902_C1916	C1916	沈阳	长安	10.2	2024/9/2	刘敏	sold
武汉_20240106_C1917	C1917	武汉	蔚来	37.4	2024/1/6	赵敏	pending
深圳_20241115_C1918	C1918	深圳	奔驰	81.1	2024/11/15	郑伟	sold
青岛_20241126_C1919	C1919	青岛	小鹏	35.7	2024/11/26	刘鹏	sold
成都_20240921_C1920	C1920	成都	丰田	31	2024/9/21	吴超	pending
北京_20240524_C1921	C1921	北京	宝马	78.8	2024/5/24	吴敏	sold
广州_20240908_C1922	C1922	广州	蔚来	55.3	2024/9/8	林娜	pending
长沙_20240305_C1923	C1923	长沙	宝马	49	2024/3/5	郭军	pending
南京_20241029_C1924	C1924	南京	奔驰	62.4	2024/10/29	陈芳	sold
成都_20240227_C1925	C1925	成都	理想	41.6	2024/2/27	林杰	sold
南京_20240908_C1926	C1926	南京	小鹏	24.8	2024/9/8	王涛	pending
宁波_20240908_C1927	C1927	宁波	五菱	9.4	2024/9/8	赵杰	sold
成都_20240310_C1928	C1928	成都	比亚迪	7	2024/3/10	林宁	sold
昆明_20240301_C1929	C1929	昆明	长安	15.2	2024/3/1	郑芳	sold
西安_20240803_C1930	C1930	西安	比亚迪	11.3	2024/8/3	周静	pending
苏州_20240705_C1931	C1931	苏州	宝马	28.7	2024/7/5	郭宁	sold
杭州_20240510_C1932	C1932	杭州	长城	25.2	2024/5/10	王涛	pending
南京_20240318_C1933	C1933	南京	蔚来	43.6	2024/3/18	赵涛	pending
北京_20241208_C1934	C1934	北京	理想	38.4	2024/12/8	陈娜	sold
武汉_20240411_C1935	C1935	武汉	特斯拉	26.2	2024/4/11	沈丽	sold
杭州_20240311_C1936	C1936	杭州	理想	46.1	2024/3/11	周超	sold
昆明_20240901_C1937	C1937	昆明	蔚来	49.6	2024/9/1	赵颖	pending
沈阳_20241211_C1938	C1938	沈阳	宝马	66.2	2024/12/11	杨敏	sold
西安_20240108_C1939	C1939	西安	五菱	9.4	2024/1/8	赵伟	sold
西安_20241116_C1940	C1940	西安	长城	20.1	2024/11/16	郭超	sold
沈阳_20240605_C1941	C1941	沈阳	五菱	7.7	2024/6/5	郑杰	pending
成都_20240519_C1942	C1942	成都	本田	27.4	2024/5/19	沈强	sold
成都_20241009_C1943	C1943	成都	大众	14	2024/10/9	吴强	sold
杭州_20240423_C1944	C1944	杭州	特斯拉	38.9	2024/4/23	杨强	sold
长沙_20241114_C1945	C1945	长沙	蔚来	39.4	2024/11/14	孙涛	sold
杭州_20241103_C1946	C1946	杭州	小鹏	23	2024/11/3	郑丽	pending
重庆_20240518_C1947	C1947	重庆	比亚迪	8.2	2024/5/18	陈娜	pending
苏州_20240613_C1948	C1948	苏州	大众	23.9	2024/6/13	郭涛	pending
昆明_20241018_C1949	C1949	昆明	宝马	73.6	2024/10/18	郭敏	pending
杭州_20240915_C1950	C1950	杭州	奥迪	60.7	2024/9/15	李敏	sold
成都_20240623_C1951	C1951	成都	奔驰	76.2	2024/6/23	唐静	sold
西安_20240530_C1952	C1952	西安	长安	13.1	2024/5/30	王鹏	sold
青岛_20240430_C1953	C1953	青岛	奔驰	78.9	2024/4/30	王强	sold
苏州_20240712_C1954	C1954	苏州	长城	17.7	2024/7/12	周杰	sold
杭州_20240522_C1955	C1955	杭州	大众	17.3	2024/5/22	李军	pending
宁波_20241008_C1956	C1956	宁波	奥迪	37.6	2024/10/8	孙静	sold
宁波_20241029_C1957	C1957	宁波	小鹏	25.6	2024/10/29	吴杰	sold
长沙_20240717_C1958	C1958	长沙	理想	45.7	2024/7/17	王鹏	sold
重庆_20240202_C1959	C1959	重庆	奔驰	80.7	2024/2/2	周敏	sold
广州_20240615_C1960	C1960	广州	五菱	11.6	2024/6/15	孙丽	pending
西安_20240522_C1961	C1961	西安	奔驰	44.6	2024/5/22	沈杰	sold
南京_20240803_C1962	C1962	南京	长安	8.1	2024/8/3	李超	sold
杭州_20240715_C1963	C1963	杭州	小鹏	37.4	2024/7/15	郑芳	pending
苏州_20240409_C1964	C1964	苏州	奔驰	89.6	2024/4/9	张敏	sold
武汉_20240501_C1965	C1965	武汉	本田	21.3	2024/5/1	郭鹏	pending
长沙_20240616_C1966	C1966	长沙	特斯拉	37.9	2024/6/16	周静	sold
昆明_20240904_C1967	C1967	昆明	五菱	9.5	2024/9/4	赵娜	sold
天津_20241120_C1968	C1968	天津	宝马	26.7	2024/11/20	唐洋	sold
成都_20240228_C1969	C1969	成都	五菱	7.4	2024/2/28	林杰	pending
成都_20241201_C1970	C1970	成都	丰田	36.1	2024/12/1	周强	pending
昆明_20240127_C1971	C1971	昆明	宝马	60.6	2024/1/27	吴超	sold
广州_20240604_C1972	C1972	广州	理想	31.5	2024/6/4	林敏	sold
西安_20240928_C1973	C1973	西安	丰田	29.1	2024/9/28	沈涛	sold
广州_20240710_C1974	C1974	广州	丰田	30.5	2024/7/10	赵静	pending
苏州_20240305_C1975	C1975	苏州	长城	17.9	2024/3/5	陈芳	sold
宁波_20240705_C1976	C1976	宁波	五菱	8.1	2024/7/5	林超	pending
武汉_20240708_C1977	C1977	武汉	奔驰	94.1	2024/7/8	郭军	sold
南京_20240815_C1978	C1978	南京	本田	14.7	2024/8/15	陈超	sold
重庆_20240106_C1979	C1979	重庆	比亚迪	11.1	2024/1/6	沈芳	sold
长沙_20240429_C1980	C1980	长沙	长城	24.1	2024/4/29	赵强	sold
长沙_20240602_C1981	C1981	长沙	特斯拉	31.4	2024/6/2	刘洋	sold
杭州_20240321_C1982	C1982	杭州	奥迪	49.1	2024/3/21	杨伟	sold
天津_20240330_C1983	C1983	天津	特斯拉	36.2	2024/3/30	张宁	sold
沈阳_20240524_C1984	C1984	沈阳	吉利	17.5	2024/5/24	陈杰	pending
北京_20241031_C1985	C1985	北京	奥迪	54.6	2024/10/31	郑颖	sold
杭州_20241211_C1986	C1986	杭州	大众	22.5	2024/12/11	王杰	sold
沈阳_20241221_C1987	C1987	沈阳	小鹏	41	2024/12/21	郑超	pending
深圳_20240607_C1988	C1988	深圳	小鹏	17.5	2024/6/7	赵鹏	sold
天津_20240608_C1989	C1989	天津	理想	51.7	2024/6/8	张芳	pending
昆明_20240420_C1990	C1990	昆明	宝马	83.8	2024/4/20	周芳	pending
南京_20240107_C1991	C1991	南京	奥迪	39.7	2024/1/7	赵宁	sold
天津_20241026_C1992	C1992	天津	小鹏	32	2024/10/26	刘涛	sold
杭州_20240312_C1993	C1993	杭州	比亚迪	24.3	2024/3/12	唐强	pending
宁波_20240917_C1994	C1994	宁波	五菱	8.7	2024/9/17	郭超	sold
广州_20241115_C1995	C1995	广州	长城	14.1	2024/11/15	郑杰	pending
深圳_20240519_C1996	C1996	深圳	大众	22.3	2024/5/19	杨强	sold
长沙_20240812_C1997	C1997	长沙	理想	28.2	2024/8/12	沈超	sold
苏州_20240902_C1998	C1998	苏州	本田	26.1	2024/9/2	赵娜	sold
成都_20240724_C1999	C1999	成都	蔚来	52.4	2024/7/24	郑伟	pending
宁波_20240123_C2000	C2000	宁波	长安	12.9	2024/1/23	林芳	pending
